mode,rsi_buy,rsi_sell,ma_fast,ma_slow,vol_min,sharpe,calmar,total_return,ann_return,max_drawdown,num_trades,win_rate,avg_trade_pct,in_market_pct,param_label
trend,40,65,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,40,70,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,45,55,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,40,75,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,50,65,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,50,70,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,45,70,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,45,75,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,30,55,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,35,65,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,50,60,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,50,55,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,35,70,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,35,75,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
trend,30,65,10,50,1.0,1.0189176985116148,1.2239543959786645,0.711469450153307,0.4791746033501123,-0.3914971055494008,16,0.3125,1.7142249900472626,20.758483033932134,trend/MA10-50/V1.0
